plan,office,district,DEM,REP,TOT,margin,winner
Evers least change,USS,4,13403.691059908573,14612.627412041253,28073.89787881435,-4.306264692388834,rep
Evers least change,USS,5,10050.307121582788,17285.42168197698,27346.024838304867,-26.45764641542936,rep
Evers least change,USS,6,8093.708941230712,18034.153448123478,26144.862389354188,-38.02064190990109,rep
Evers least change,USS,7,12344.825688993256,8164.271251116436,20560.96337487316,20.332483267713663,dem
Evers least change,USS,8,6317.914198172567,1423.0047710236909,7759.9217705312685,63.079365641771865,dem
Evers least change,USS,9,8846.81524241163,3621.711023328599,12513.950415008094,41.75423464053779,dem
Evers least change,USS,10,20165.29012608123,2518.314645234754,22722.27159069191,77.66378203170271,dem
Evers least change,USS,11,17006.237193416608,5902.979158052638,22948.21963652035,48.38396272665082,dem
Evers least change,USS,12,14632.780115931166,5215.671914472654,19886.424338549103,47.35445669437815,dem
Evers least change,USS,13,16856.582054539413,15935.077321630939,32865.00308501816,2.8039088586866767,dem
Evers least change,USS,14,17275.806867691877,4095.599905272459,21418.62733671124,61.53618882863105,dem
Evers least change,USS,15,12857.551033032601,14381.274947105248,27306.65988670547,-5.580045016104251,rep
Evers least change,USS,16,14443.769270183058,1387.6531270452565,15860.424232193507,82.3188330400172,dem
Evers least change,USS,17,19451.50994944939,4176.2552498223195,23671.942970963973,64.5289434769411,dem
Evers least change,USS,18,15878.26786421987,3602.578434783913,19529.939041689322,62.85574882354636,dem
Evers least change,USS,19,24398.144973861698,5120.354859050768,29571.321464791024,65.19083070996321,dem
Evers least change,USS,20,16233.560465659946,11299.697293435243,27602.724206049686,17.8745515674259,dem
Evers least change,USS,21,12675.272715818162,12039.72697372758,24773.711610712686,2.565403812223921,dem
Evers least change,USS,22,13959.632553472828,20596.880091228348,34631.57432767265,-19.16530699689264,rep
Evers least change,USS,23,19242.926829148975,15274.839162261049,34591.62981158081,11.471236505773035,dem
Evers least change,USS,24,11614.982482079988,23052.659101025743,34704.95697022213,-32.95689612512592,rep
Evers least change,USS,25,9220.338542308025,16461.64401096414,25734.873720607382,-28.138103754741135,rep
Evers least change,USS,26,10231.18174672256,15420.238828825099,25716.38311302277,-20.178020599929557,rep
Evers least change,USS,27,11619.89273631066,16772.714568144715,28451.21375113936,-18.11107911565884,rep
Evers least change,USS,28,9444,17654,27105,-30.289614462276333,rep
Evers least change,USS,29,9488.801658936467,14551.880595567965,24055.223092422333,-21.04773220010761,rep
Evers least change,USS,30,13527.059326851084,14650.48315875667,28211.001647689853,-3.9822188731025774,rep
Evers least change,USS,31,11500.009874697453,15216.81796009625,26776.644277932985,-13.880783741306491,rep
Evers least change,USS,32,9608.564174916703,16503.101239763844,26183.046345273964,-26.332066077909243,rep
Evers least change,USS,33,10620.144954046165,18847.096869705052,29505.4005267456,-27.88286811494542,rep
Evers least change,USS,34,12654.655282930742,20528.240484617356,33249.904251069114,-23.68002368437932,rep
Evers least change,USS,35,9435.989382465417,18875.022750578348,28351.00663566404,-33.29346816292278,rep
Evers least change,USS,36,8873.346188889542,20077.013224004342,28997.34617385298,-38.636870312005286,rep
Evers least change,USS,37,19347.6629782089,10083.743977073904,29505.61636276029,31.39713770842354,dem
Evers least change,USS,38,11983.31718384117,15703.490441610442,27725.07017592199,-13.418084189377733,rep
Evers least change,USS,39,9157.938715253456,17570.683474464655,26729.62218971811,-31.473489222931356,rep
Evers least change,USS,40,8991.274006163843,18818.59747215701,27849.871478320852,-35.286782108287426,rep
Evers least change,USS,41,9299.678735907803,16998.08636382315,26334.10766650178,-29.233599730846706,rep
Evers least change,USS,42,13872.780996437139,15309.231624475187,29239.61472782597,-4.912686577470687,rep
Evers least change,USS,43,14587.095081900468,12284.432005863131,26948.812154117742,8.544580973991067,dem
Evers least change,USS,44,13606.34021099596,8852.086820064409,22501.891979048785,21.128238440386145,dem
Evers least change,USS,45,10899.838668825203,9240.124200428585,20194.682711037745,8.218571651484647,dem
Evers least change,USS,46,22569.845391742474,9086.906795024264,31728.687158668858,42.49447362663546,dem
Evers least change,USS,47,24157.24886635821,6658.427021968806,30881.63063692084,56.66417699934703,dem
Evers least change,USS,48,29231.842508229427,3460.2283335081265,32758.971623564357,78.67040049628153,dem
Evers least change,USS,49,9992,13180,23213,-13.733683711713256,rep
Evers least change,USS,50,9791.167138810199,14193.509915014165,24013.67705382436,-18.332647542217444,rep
Evers least change,USS,51,14412.390625,12838.616319444445,27293.008680555555,5.7662177298787975,dem
Evers least change,USS,52,9867.689939470665,15235.954314198678,25127.650464849467,-21.363972657282716,rep
Evers least change,USS,53,9349.960175972767,16923.45670904779,26318.497457087098,-28.776325644819885,rep
Evers least change,USS,54,12560.366186062864,10830.641179710668,23441.988732665697,7.378746854962337,dem
Evers least change,USS,55,13022.670274894766,13371.566234029662,26460.46104492527,-1.3185558578988121,rep
Evers least change,USS,56,12534.393476209667,16387.336089817138,28927.729566026803,-13.319201580660621,rep
Evers least change,USS,57,13412.82806823536,9780.956795085182,23219.812437947774,15.64126016459404,dem
Evers least change,USS,58,9416.562664762805,21099.7606362737,30516.323301036507,-38.285077321598784,rep
Evers least change,USS,59,7713.016720192992,22950.997723813816,30687.54808133237,-49.655257445902905,rep
Evers least change,USS,60,11724.452734098426,21810.550144037312,33605.98948763928,-30.012797015391214,rep
Evers least change,USS,61,10559.308300263916,17663.564513621015,28281.433051342035,-25.119859380746558,rep
Evers least change,USS,62,11963.390116451274,18471.827933402754,30499.86521672717,-21.339234684165202,rep
Evers least change,USS,63,10940.287868754574,16642.03477635269,27671.128621764532,-20.60540061641522,rep
Evers least change,USS,64,12674.06191742391,10509.577479152078,23236.888163529795,9.314863604107625,dem
Evers least change,USS,65,10550.50809446377,7418.810883241032,18026.255941115684,17.372976515215903,dem
Evers least change,USS,66,10699.675701091937,4892.08094123156,15634.976109409805,37.14489052762361,dem
Evers least change,USS,67,9098.806947424988,16821.253433143575,25954.49511166648,-29.75379198282831,rep
Evers least change,USS,68,11791.803532016724,14414.129175961927,26264.994707056463,-9.984108785069267,rep
Evers least change,USS,69,8113.115257088652,15120.35924132789,23278.057028863368,-30.102357664777102,rep
Evers least change,USS,70,9187.813552506028,16322.496098081905,25565.554734792895,-27.907403612353786,rep
Evers least change,USS,71,15024.455373461231,12938.86436897072,28003.967480979663,7.447484024922712,dem
Evers least change,USS,72,10140.245631702883,16835.794798237122,27028.108885508624,-24.77254030201174,rep
Evers least change,USS,73,13104,13124,26251,-0.07618757380670749,rep
Evers least change,USS,74,14315,15303,29655,-3.3316472770190564,rep
Evers least change,USS,75,9272.590759075907,17353.37623762376,26657.96699669967,-30.312834731726827,rep
Evers least change,USS,76,23933.087534730475,3152.749224728163,27136.560295647156,76.57690615024478,dem
Evers least change,USS,77,30271.513661126257,3536.7594569251332,33862.26027267749,78.95147574000737,dem
Evers least change,USS,78,26016.487712300055,6156.747859877831,32243.81368939346,61.59240356532344,dem
Evers least change,USS,79,24568.44860162025,10555.245589821643,35217.650540625626,39.79028355577994,dem
Evers least change,USS,80,23039.737558783425,10527.375883960223,33659.20666499304,37.17366781504262,dem
Evers least change,USS,81,14674.470344895728,11777.298100422655,26481.77464853062,10.940249597788293,dem
Evers least change,USS,82,13568.79275896962,15333.7768644329,28966.81157665195,-6.093125233313246,rep
Evers least change,USS,83,10501.345967603254,22931.639920930353,33510.95251761623,-37.093227794085145,rep
Evers least change,USS,84,13062.3940997015,17134.775626900937,30263.621146952573,-13.456359063659212,rep
Evers least change,USS,85,11187.415954706657,11402.628108767507,22635.176286300215,-0.9507862953605783,rep
Evers least change,USS,86,10692.985326697757,19693.891966196476,30432.201362198415,-29.576916018567296,rep
Evers least change,USS,87,8163.629242819843,17792.315926892952,25973.947780678853,-37.07055533250731,rep
Evers least change,USS,88,11602.866898306045,11401.821521064427,23047.062847586203,0.8723253742620618,dem
Evers least change,USS,89,8984.795598536275,17872.701626962407,26921.294985958808,-33.01440749065656,rep
Evers least change,USS,90,10220.303577176375,8282.185057978266,18570.027270937622,10.436810301465178,dem
Evers least change,USS,91,16332.253030116824,9172.526959733763,25569.149916485385,28.001423957262332,dem
Evers least change,USS,92,9481,14204,23707,-19.922385793225633,rep
Evers least change,USS,93,11412.684745578004,16959.350439212336,28407.16852797981,-19.525584495234394,rep
Evers least change,USS,94,13568.73291789954,14339.21777489413,27969.155224406644,-2.754766280256632,rep
Evers least change,USS,95,15940.55446382513,9668.58253630311,25660.932785095163,24.441714492799015,dem
Evers least change,USS,96,11838.712618275329,13704.199688802759,25584.911990498193,-7.291356215023292,rep
Evers least change,USS,97,11146.525413549582,16943.50697873827,28144.089368702258,-20.597509797688616,rep
Evers least change,USS,98,11553.539737082358,18519.537025571266,30135.13531904478,-23.115865300550166,rep
Evers least change,USS,99,11561.36280148349,23957.924084024442,35609.87955978015,-34.812140439088544,rep
Evers least change,WAG,1,14266.464139762527,17855.557908829534,32130.022048592058,-11.170530053291023,rep
Evers least change,WAG,2,11147.084949730946,16228.275176839055,27392.99054750585,-18.54923513479164,rep
Evers least change,WAG,3,12639.957386259593,15902.979371440808,28546.9367577004,-11.430375219859723,rep
Evers least change,WAG,4,13850.689935882652,14062.475558741584,27936.809789952626,-0.7580880725153449,rep
Evers least change,WAG,5,10471.890203611145,16670.061327399148,27142.4877091179,-22.835678108111914,rep
Evers least change,WAG,6,8653.818725763807,17401.984769854695,26057.803495618504,-33.57215448171543,rep
Evers least change,WAG,7,12453.867248736127,7867.301634285897,20344.66690931557,22.54431411875364,dem
Evers least change,WAG,8,6161.927723368168,1429.0086119166165,7601.940416917437,62.259355531370176,dem
Evers least change,WAG,9,8801.88685200164,3507.96084299858,12324.789297696345,42.9534808355106,dem
Evers least change,WAG,10,19718.7960661443,2588.164178396148,22329.398137869168,76.71783978223642,dem
Evers least change,WAG,11,16744.431372701085,5825.506614388339,22586.69014056754,48.342296681626074,dem
Evers least change,WAG,12,14425.872025445728,5138.082628526832,19589.497152077856,47.41208681782697,dem
Evers least change,WAG,13,16968.55389769734,15603.695073996125,32591.105912646497,4.187826050946009,dem
Evers least change,WAG,14,16912.628228979374,4157.7124970555815,21109.803669176195,60.42176389611846,dem
Evers least change,WAG,15,12984.324922513595,14040.943569969373,27044.74967981645,-3.906927074441863,rep
Evers least change,WAG,16,13884.125414150445,1578.2099532588422,15489.349548053491,79.44759347520862,dem
Evers least change,WAG,17,19152.457894468993,4222.530887952332,23395.643922991385,63.81498648064442,dem
Evers least change,WAG,18,15554.756538261941,3651.328528713495,19235.50321295361,61.882592193025744,dem
Evers least change,WAG,19,24039.346391345156,5189.58376315996,29261.930154505117,64.41735910330276,dem
Evers least change,WAG,20,16413.201808472077,10902.370184440697,27335.122223700928,20.160259679589842,dem
Evers least change,WAG,21,12815.454227367232,11593.679547544974,24435.583544124056,4.999981594939457,dem
Evers least change,WAG,22,14207.167691230443,20087.12156465203,34313.44652200604,-17.136004888493584,rep
Evers least change,WAG,23,19366.775769631116,15018.07743542662,34403.086799011326,12.640430667196611,dem
Evers least change,WAG,24,11896.195117621752,22568.948078975445,34469.72172294023,-30.96268965307829,rep
Evers least change,WAG,25,9972.754945078334,15539.21202999345,25524.53787519509,-21.808258046170685,rep
Evers least change,WAG,26,10465.08274241874,14942.824544135816,25425.34422111301,-17.61133207391857,rep
Evers least change,WAG,27,12089.6812141092,16050.886647636487,28161.91927406931,-14.065821988115184,rep
Evers least change,WAG,28,9564,17475,27039,-29.257738821701988,rep
Evers least change,WAG,29,9639.387617740613,14270.811660430252,23920.740116088768,-19.361541575273446,rep
Evers least change,WAG,30,13489.268368110941,14544.100191061909,28044.827721254947,-3.761234811050451,rep
Evers least change,WAG,31,11576.535497721841,15056.060783947523,26645.814875578813,-13.058430760977425,rep
Evers least change,WAG,32,9781.554066032171,16256.54927330602,26055.98509094967,-24.850318207784373,rep
Evers least change,WAG,33,10846.161218855494,18498.794935448346,29354.171321044276,-26.07000426922837,rep
Evers least change,WAG,34,13486.702206601038,19665.15750967729,33164.86041265716,-18.629523013817007,rep
Evers least change,WAG,35,10288.895856663992,17867.132768518957,28161.026572871913,-26.910371652272204,rep
Evers least change,WAG,36,9563.391430139334,19248.99184802607,28818.394730091673,-33.60909068183871,rep
Evers least change,WAG,37,19208.69202514393,10147.248637866054,29374.78182988929,30.84769595823081,dem
Evers least change,WAG,38,12100.812248368002,15447.81109491992,27557.623343287923,-12.145455378564534,rep
Evers least change,WAG,39,9405.125386512358,17264.105424552,26669.230811064357,-29.468341602035103,rep
Evers least change,WAG,40,9491.901293961882,18166.876015531994,27668.777309493875,-31.352938456711282,rep
Evers least change,WAG,41,9623.117827573858,16499.271103226183,26134.38893080004,-26.310748240027156,rep
Evers least change,WAG,42,13862.113369406568,15104.271148395906,28985.544649649662,-4.285438807527642,rep
Evers least change,WAG,43,14497.726039899673,12120.638967237615,26644.54498280559,8.921477451373455,dem
Evers least change,WAG,44,13549.436340846767,8772.317663279639,22340.754311033113,21.382978439577215,dem
Evers least change,WAG,45,10787.299004191269,9200.6405438006,20000.713460304636,7.933009307591482,dem
