CNTY_NAME,rep_unit,plan,district,prop_of_rep_unit,total_votes
BROWN,CITY OF GREEN BAY WARD 22,evers,90,1,413
BROWN,CITY OF GREEN BAY WARD 22,old,90,1,413
BROWN,CITY OF GREEN BAY WARD 22,pmc,3,0.1775,413
BROWN,CITY OF GREEN BAY WARD 22,pmc,6,0.8225,413
BROWN,CITY OF GREEN BAY WARD 23,evers,88,0.9107142857142857,111
BROWN,CITY OF GREEN BAY WARD 23,evers,90,0.08928571428571429,111
BROWN,CITY OF GREEN BAY WARD 23,old,90,1,111
BROWN,CITY OF GREEN BAY WARD 23,pmc,6,1,111
BROWN,CITY OF GREEN BAY WARD 24,evers,88,1,161
BROWN,CITY OF GREEN BAY WARD 24,old,90,1,161
BROWN,CITY OF GREEN BAY WARD 24,pmc,6,1,161
BROWN,CITY OF GREEN BAY WARD 25,evers,88,0.4731934731934732,451
BROWN,CITY OF GREEN BAY WARD 25,evers,90,0.5268065268065268,451
BROWN,CITY OF GREEN BAY WARD 25,old,90,1,451
BROWN,CITY OF GREEN BAY WARD 25,pmc,6,1,451
BROWN,CITY OF GREEN BAY WARD 26,evers,90,1,631
BROWN,CITY OF GREEN BAY WARD 26,old,90,1,631
BROWN,CITY OF GREEN BAY WARD 26,pmc,6,1,631
BROWN,CITY OF GREEN BAY WARD 27,evers,90,1,580
BROWN,CITY OF GREEN BAY WARD 27,old,90,1,580
BROWN,CITY OF GREEN BAY WARD 27,pmc,6,1,580
BROWN,CITY OF GREEN BAY WARD 28,evers,90,1,735
BROWN,CITY OF GREEN BAY WARD 28,old,90,1,735
BROWN,CITY OF GREEN BAY WARD 28,pmc,6,1,735
BROWN,CITY OF GREEN BAY WARD 29,evers,90,1,368
BROWN,CITY OF GREEN BAY WARD 29,old,90,1,368
BROWN,CITY OF GREEN BAY WARD 29,pmc,6,1,368
BROWN,CITY OF GREEN BAY WARD 3,evers,90,1,526
BROWN,CITY OF GREEN BAY WARD 3,old,88,1,526
BROWN,CITY OF GREEN BAY WARD 3,pmc,3,1,526
BROWN,CITY OF GREEN BAY WARD 30,evers,90,1,353
BROWN,CITY OF GREEN BAY WARD 30,old,90,1,353
BROWN,CITY OF GREEN BAY WARD 30,pmc,6,1,353
BROWN,CITY OF GREEN BAY WARD 31,evers,4,0.7886323268206039,576
BROWN,CITY OF GREEN BAY WARD 31,evers,90,0.2113676731793961,576
BROWN,CITY OF GREEN BAY WARD 31,old,4,0.7886323268206039,576
BROWN,CITY OF GREEN BAY WARD 31,old,90,0.2113676731793961,576
BROWN,CITY OF GREEN BAY WARD 31,pmc,6,1,576
BROWN,CITY OF GREEN BAY WARD 31A,evers,4,1,356
BROWN,CITY OF GREEN BAY WARD 31A,old,4,1,356
BROWN,CITY OF GREEN BAY WARD 31A,pmc,6,1,356
BROWN,CITY OF GREEN BAY WARD 32,evers,4,1,570
BROWN,CITY OF GREEN BAY WARD 32,old,4,1,570
BROWN,CITY OF GREEN BAY WARD 32,pmc,6,1,570
BROWN,CITY OF GREEN BAY WARD 32A,evers,90,1,161
BROWN,CITY OF GREEN BAY WARD 32A,old,90,1,161
BROWN,CITY OF GREEN BAY WARD 32A,pmc,6,1,161
BROWN,CITY OF GREEN BAY WARD 32B,evers,4,1,145
BROWN,CITY OF GREEN BAY WARD 32B,old,4,1,145
BROWN,CITY OF GREEN BAY WARD 32B,pmc,6,1,145
BROWN,CITY OF GREEN BAY WARD 33,evers,90,1,406
BROWN,CITY OF GREEN BAY WARD 33,old,90,1,406
BROWN,CITY OF GREEN BAY WARD 33,pmc,6,1,406
BROWN,CITY OF GREEN BAY WARD 34,evers,90,1,636
BROWN,CITY OF GREEN BAY WARD 34,old,90,1,636
BROWN,CITY OF GREEN BAY WARD 34,pmc,6,1,636
BROWN,CITY OF GREEN BAY WARD 35,evers,90,1,608
BROWN,CITY OF GREEN BAY WARD 35,old,90,1,608
BROWN,CITY OF GREEN BAY WARD 35,pmc,6,1,608
BROWN,CITY OF GREEN BAY WARD 36,evers,90,1,901
BROWN,CITY OF GREEN BAY WARD 36,old,90,1,901
BROWN,CITY OF GREEN BAY WARD 36,pmc,6,1,901
BROWN,CITY OF GREEN BAY WARD 37,evers,90,1,874
BROWN,CITY OF GREEN BAY WARD 37,old,90,1,874
BROWN,CITY OF GREEN BAY WARD 37,pmc,6,1,874
BROWN,CITY OF GREEN BAY WARD 38,evers,90,1,1064
BROWN,CITY OF GREEN BAY WARD 38,old,90,1,1064
BROWN,CITY OF GREEN BAY WARD 38,pmc,6,1,1064
BROWN,CITY OF GREEN BAY WARD 39,evers,90,1,592
BROWN,CITY OF GREEN BAY WARD 39,old,90,1,592
BROWN,CITY OF GREEN BAY WARD 39,pmc,6,1,592
BROWN,CITY OF GREEN BAY WARD 39A,evers,90,1,89
BROWN,CITY OF GREEN BAY WARD 39A,old,90,1,89
BROWN,CITY OF GREEN BAY WARD 39A,pmc,6,1,89
BROWN,CITY OF GREEN BAY WARD 4,evers,90,1,961
BROWN,CITY OF GREEN BAY WARD 4,old,88,1,961
BROWN,CITY OF GREEN BAY WARD 4,pmc,3,1,961
BROWN,CITY OF GREEN BAY WARD 40,evers,90,1,560
BROWN,CITY OF GREEN BAY WARD 40,old,90,1,560
BROWN,CITY OF GREEN BAY WARD 40,pmc,6,1,560
BROWN,CITY OF GREEN BAY WARD 41,evers,90,1,450
BROWN,CITY OF GREEN BAY WARD 41,old,90,1,450
BROWN,CITY OF GREEN BAY WARD 41,pmc,6,1,450
BROWN,CITY OF GREEN BAY WARD 42,evers,4,1,1159
BROWN,CITY OF GREEN BAY WARD 42,old,4,1,1159
BROWN,CITY OF GREEN BAY WARD 42,pmc,6,1,1159
BROWN,CITY OF GREEN BAY WARD 42A,evers,4,1,99
BROWN,CITY OF GREEN BAY WARD 42A,old,4,1,99
BROWN,CITY OF GREEN BAY WARD 42A,pmc,6,1,99
BROWN,CITY OF GREEN BAY WARD 43,evers,4,1,995
BROWN,CITY OF GREEN BAY WARD 43,old,4,1,995
BROWN,CITY OF GREEN BAY WARD 43,pmc,6,1,995
BROWN,CITY OF GREEN BAY WARD 44,evers,4,1,419
BROWN,CITY OF GREEN BAY WARD 44,old,4,1,419
BROWN,CITY OF GREEN BAY WARD 44,pmc,6,1,419
BROWN,CITY OF GREEN BAY WARD 45,evers,4,1,1424
BROWN,CITY OF GREEN BAY WARD 45,old,4,1,1424
BROWN,CITY OF GREEN BAY WARD 45,pmc,4,0.043785310734463276,1424
BROWN,CITY OF GREEN BAY WARD 45,pmc,5,0.9562146892655368,1424
BROWN,CITY OF GREEN BAY WARD 46,evers,4,1,976
BROWN,CITY OF GREEN BAY WARD 46,old,4,1,976
BROWN,CITY OF GREEN BAY WARD 46,pmc,5,0.9837728194726166,976
BROWN,CITY OF GREEN BAY WARD 46,pmc,6,0.016227180527383367,976
BROWN,CITY OF GREEN BAY WARD 47,evers,4,1,1616
BROWN,CITY OF GREEN BAY WARD 47,old,4,1,1616
BROWN,CITY OF GREEN BAY WARD 47,pmc,4,0.9302615193026152,1616
BROWN,CITY OF GREEN BAY WARD 47,pmc,5,0.06973848069738481,1616
BROWN,CITY OF GREEN BAY WARD 4A,evers,90,1,6
BROWN,CITY OF GREEN BAY WARD 4A,old,90,1,6
BROWN,CITY OF GREEN BAY WARD 4A,pmc,3,1,6
BROWN,CITY OF GREEN BAY WARD 5,evers,90,1,798
BROWN,CITY OF GREEN BAY WARD 5,old,88,1,798
BROWN,CITY OF GREEN BAY WARD 5,pmc,3,1,798
BROWN,CITY OF GREEN BAY WARD 6,evers,88,0.36878612716763004,1441
BROWN,CITY OF GREEN BAY WARD 6,evers,90,0.63121387283237,1441
BROWN,CITY OF GREEN BAY WARD 6,old,88,1,1441
BROWN,CITY OF GREEN BAY WARD 6,pmc,3,1,1441
BROWN,CITY OF GREEN BAY WARD 7,evers,88,0.12761780104712042,1529
BROWN,CITY OF GREEN BAY WARD 7,evers,90,0.8723821989528796,1529
BROWN,CITY OF GREEN BAY WARD 7,old,88,1,1529
BROWN,CITY OF GREEN BAY WARD 7,pmc,3,1,1529
BROWN,CITY OF GREEN BAY WARD 8,evers,88,1,993
BROWN,CITY OF GREEN BAY WARD 8,old,88,1,993
BROWN,CITY OF GREEN BAY WARD 8,pmc,3,1,993
BROWN,CITY OF GREEN BAY WARD 8A,evers,88,1,123
BROWN,CITY OF GREEN BAY WARD 8A,old,88,1,123
BROWN,CITY OF GREEN BAY WARD 8A,pmc,3,1,123
BROWN,CITY OF GREEN BAY WARD 9,evers,88,1,666
BROWN,CITY OF GREEN BAY WARD 9,old,88,1,666
BROWN,CITY OF GREEN BAY WARD 9,pmc,3,1,666
BROWN,TOWN OF EATON WARDS 1-2,evers,1,1,925
BROWN,TOWN OF EATON WARDS 1-2,old,1,1,925
BROWN,TOWN OF EATON WARDS 1-2,pmc,2,1,925
BROWN,TOWN OF GLENMORE WARDS 1-2,evers,2,1,579
BROWN,TOWN OF GLENMORE WARDS 1-2,old,88,1,579
BROWN,TOWN OF GLENMORE WARDS 1-2,pmc,2,1,579
BROWN,TOWN OF GREEN BAY WARDS 1-3,evers,1,1,1222
BROWN,TOWN OF GREEN BAY WARDS 1-3,old,1,1,1222
BROWN,TOWN OF GREEN BAY WARDS 1-3,pmc,3,1,1222
BROWN,TOWN OF HOLLAND WARDS 1-2,evers,2,1,836
BROWN,TOWN OF HOLLAND WARDS 1-2,old,2,1,836
BROWN,TOWN OF HOLLAND WARDS 1-2,pmc,2,1,836
BROWN,TOWN OF HUMBOLDT WARDS 1-2,evers,1,1,721
BROWN,TOWN OF HUMBOLDT WARDS 1-2,old,1,1,721
BROWN,TOWN OF HUMBOLDT WARDS 1-2,pmc,3,1,721
BROWN,TOWN OF LAWRENCE WARDS 1-7,evers,2,1,3559
BROWN,TOWN OF LAWRENCE WARDS 1-7,old,2,1,3559
BROWN,TOWN OF LAWRENCE WARDS 1-7,pmc,4,0.16353493834409866,3559
BROWN,TOWN OF LAWRENCE WARDS 1-7,pmc,5,0.8364650616559014,3559
BROWN,TOWN OF LEDGEVIEW WARDS 1-11,evers,2,0.6361352215623572,4494
BROWN,TOWN OF LEDGEVIEW WARDS 1-11,evers,88,0.36386477843764276,4494
BROWN,TOWN OF LEDGEVIEW WARDS 1-11,old,2,0.45979899497487436,4494
BROWN,TOWN OF LEDGEVIEW WARDS 1-11,old,88,0.5402010050251256,4494
BROWN,TOWN OF LEDGEVIEW WARDS 1-11,pmc,2,1,4494
BROWN,TOWN OF MORRISON WARDS 1-2,evers,25,1,808
BROWN,TOWN OF MORRISON WARDS 1-2,old,2,1,808
BROWN,TOWN OF MORRISON WARDS 1-2,pmc,2,1,808
BROWN,TOWN OF NEW DENMARK WARDS 1-3,evers,2,1,880
BROWN,TOWN OF NEW DENMARK WARDS 1-3,old,2,1,880
BROWN,TOWN OF NEW DENMARK WARDS 1-3,pmc,2,1,880
BROWN,TOWN OF PITTSFIELD WARDS 1-3,evers,6,1,1580
BROWN,TOWN OF PITTSFIELD WARDS 1-3,old,6,1,1580
BROWN,TOWN OF PITTSFIELD WARDS 1-3,pmc,5,1,1580
BROWN,TOWN OF ROCKLAND WARDS 1-3,evers,2,1,1066
BROWN,TOWN OF ROCKLAND WARDS 1-3,old,2,1,1066
BROWN,TOWN OF ROCKLAND WARDS 1-3,pmc,2,1,1066
BROWN,TOWN OF SCOTT WARDS 1-4,evers,1,0.9989904088844018,2003
BROWN,TOWN OF SCOTT WARDS 1-4,evers,90,0.0010095911155981827,2003
BROWN,TOWN OF SCOTT WARDS 1-4,old,1,1,2003
BROWN,TOWN OF SCOTT WARDS 1-4,pmc,3,1,2003
BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,evers,2,1,1269
BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,old,2,1,1269
BROWN,TOWN OF WRIGHTSTOWN WARDS 1-4,pmc,2,1,1269
BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,evers,4,1,1367
BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,old,4,1,1367
BROWN,VILLAGE OF ALLOUEZ WARDS 1-2,pmc,4,1,1367
BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,evers,4,1,1852
BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,old,4,1,1852
BROWN,VILLAGE OF ALLOUEZ WARDS 3-4,pmc,4,1,1852
BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,evers,4,1,1959
BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,old,4,1,1959
BROWN,VILLAGE OF ALLOUEZ WARDS 5-6,pmc,4,1,1959
BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,evers,4,1,1631
BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,old,4,1,1631
BROWN,VILLAGE OF ALLOUEZ WARDS 7-9,pmc,4,1,1631
BROWN,VILLAGE OF ASHWAUBENON WARD 10,evers,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARD 10,old,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARD 10,pmc,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARD 9,evers,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARD 9,old,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARD 9,pmc,4,1,799
BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,evers,4,1,1090
BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,old,4,1,1090
BROWN,VILLAGE OF ASHWAUBENON WARDS 1-2,pmc,4,1,1090
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,evers,4,0.9886792452830189,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,evers,5,0.011320754716981131,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,old,4,0.9886792452830189,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,old,5,0.011320754716981131,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,pmc,4,0.9886792452830189,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 11-12,pmc,5,0.011320754716981131,1581
BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,evers,4,1,1023
BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,old,4,1,1023
BROWN,VILLAGE OF ASHWAUBENON WARDS 3-4,pmc,4,1,1023
BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,evers,4,1,1350
BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,old,4,1,1350
BROWN,VILLAGE OF ASHWAUBENON WARDS 5-6,pmc,4,1,1350
BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,evers,4,1,1480
BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,old,4,1,1480
BROWN,VILLAGE OF ASHWAUBENON WARDS 7-8,pmc,4,1,1480
BROWN,VILLAGE OF BELLEVUE WARDS 1-6,evers,88,1,3411
BROWN,VILLAGE OF BELLEVUE WARDS 1-6,old,88,1,3411
BROWN,VILLAGE OF BELLEVUE WARDS 1-6,pmc,3,1,3411
BROWN,VILLAGE OF BELLEVUE WARDS 7-10,evers,88,1,3758
BROWN,VILLAGE OF BELLEVUE WARDS 7-10,old,88,1,3758
BROWN,VILLAGE OF BELLEVUE WARDS 7-10,pmc,2,0.33974358974358976,3758
BROWN,VILLAGE OF BELLEVUE WARDS 7-10,pmc,3,0.6602564102564102,3758
BROWN,"VILLAGE OF DENMARK WARDS 1,2,3",evers,2,1,995
BROWN,"VILLAGE OF DENMARK WARDS 1,2,3",old,2,1,995
BROWN,"VILLAGE OF DENMARK WARDS 1,2,3",pmc,2,1,995
BROWN,VILLAGE OF HOBART WARDS 1-7,evers,5,1,3294
BROWN,VILLAGE OF HOBART WARDS 1-7,old,5,1,3294
BROWN,VILLAGE OF HOBART WARDS 1-7,pmc,5,1,3294
BROWN,VILLAGE OF HOBART WARDS 8-11,evers,4,0.32806621519939805,1490
BROWN,VILLAGE OF HOBART WARDS 8-11,evers,5,0.671933784800602,1490
BROWN,VILLAGE OF HOBART WARDS 8-11,old,5,1,1490
BROWN,VILLAGE OF HOBART WARDS 8-11,pmc,5,1,1490
BROWN,VILLAGE OF HOWARD WARD 13,evers,89,1,623
BROWN,VILLAGE OF HOWARD WARD 13,old,89,1,623
BROWN,VILLAGE OF HOWARD WARD 13,pmc,5,1,623
BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-12,14",evers,4,0.6930634117296814,3484
BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-12,14",evers,89,0.30693658827031856,3484
BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-12,14",old,4,0.6930634117296814,3484
BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-12,14",old,89,0.30693658827031856,3484
BROWN,"VILLAGE OF HOWARD WARDS 1-2,9-12,14",pmc,5,1,3484
BROWN,VILLAGE OF HOWARD WARDS 15-17,evers,4,0.1038500506585613,2043
BROWN,VILLAGE OF HOWARD WARDS 15-17,evers,5,0.8961499493414387,2043
BROWN,VILLAGE OF HOWARD WARDS 15-17,old,4,0.1038500506585613,2043
BROWN,VILLAGE OF HOWARD WARDS 15-17,old,5,0.8961499493414387,2043
BROWN,VILLAGE OF HOWARD WARDS 15-17,pmc,5,1,2043
BROWN,"VILLAGE OF HOWARD WARDS 3-4,6",evers,89,0.7173524150268337,1125
BROWN,"VILLAGE OF HOWARD WARDS 3-4,6",evers,90,0.2826475849731664,1125
BROWN,"VILLAGE OF HOWARD WARDS 3-4,6",old,89,1,1125
BROWN,"VILLAGE OF HOWARD WARDS 3-4,6",pmc,5,1,1125
BROWN,"VILLAGE OF HOWARD WARDS 5,21",evers,4,0.678125,638
BROWN,"VILLAGE OF HOWARD WARDS 5,21",evers,89,0.321875,638
BROWN,"VILLAGE OF HOWARD WARDS 5,21",old,4,0.678125,638
BROWN,"VILLAGE OF HOWARD WARDS 5,21",old,89,0.321875,638
BROWN,"VILLAGE OF HOWARD WARDS 5,21",pmc,5,1,638
BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",evers,4,0.7319109461966605,2010
BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",evers,5,0.2680890538033395,2010
BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",old,4,0.7319109461966605,2010
BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",old,5,0.2680890538033395,2010
BROWN,"VILLAGE OF HOWARD WARDS 7-8,18-19",pmc,5,1,2010
BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",evers,6,1,1523
BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",old,6,1,1523
BROWN,"VILLAGE OF PULASKI WARDS 1-3,6",pmc,42,1,1523
BROWN,VILLAGE OF SUAMICO WARDS 1-3,evers,89,1,2100
BROWN,VILLAGE OF SUAMICO WARDS 1-3,old,89,1,2100
BROWN,VILLAGE OF SUAMICO WARDS 1-3,pmc,42,1,2100
BROWN,VILLAGE OF SUAMICO WARDS 4-6,evers,89,1,2744
BROWN,VILLAGE OF SUAMICO WARDS 4-6,old,89,1,2744
BROWN,VILLAGE OF SUAMICO WARDS 4-6,pmc,42,1,2744
BROWN,VILLAGE OF SUAMICO WARDS 7-9,evers,89,1,2115
BROWN,VILLAGE OF SUAMICO WARDS 7-9,old,89,1,2115
BROWN,VILLAGE OF SUAMICO WARDS 7-9,pmc,42,1,2115
BROWN,VILLAGE OF WRIGHTSTOWN WARDS 1-3,evers,2,1,1335
BROWN,VILLAGE OF WRIGHTSTOWN WARDS 1-3,old,2,1,1335
BROWN,VILLAGE OF WRIGHTSTOWN WARDS 1-3,pmc,2,1,1335
BUFFALO,CITY OF ALMA WARDS 1-2,evers,92,1,379
BUFFALO,CITY OF ALMA WARDS 1-2,old,92,1,379
BUFFALO,CITY OF ALMA WARDS 1-2,pmc,92,1,379
BUFFALO,CITY OF BUFFALO CITY WARDS 1-2,evers,92,1,488
BUFFALO,CITY OF BUFFALO CITY WARDS 1-2,old,92,1,488
BUFFALO,CITY OF BUFFALO CITY WARDS 1-2,pmc,92,1,488
BUFFALO,CITY OF FOUNTAIN CITY WARD 1,evers,92,1,360
BUFFALO,CITY OF FOUNTAIN CITY WARD 1,old,92,1,360
BUFFALO,CITY OF FOUNTAIN CITY WARD 1,pmc,92,1,360
BUFFALO,CITY OF MONDOVI WARDS 1-3,evers,92,1,964
BUFFALO,CITY OF MONDOVI WARDS 1-3,old,92,1,964
BUFFALO,CITY OF MONDOVI WARDS 1-3,pmc,93,1,964
BUFFALO,TOWN OF ALMA WARD 1,evers,92,1,142
BUFFALO,TOWN OF ALMA WARD 1,old,92,1,142
BUFFALO,TOWN OF ALMA WARD 1,pmc,92,1,142
BUFFALO,TOWN OF BELVIDERE WARD 1,evers,92,1,245
BUFFALO,TOWN OF BELVIDERE WARD 1,old,92,1,245
BUFFALO,TOWN OF BELVIDERE WARD 1,pmc,92,1,245
BUFFALO,TOWN OF BUFFALO WARD 1,evers,92,1,392
BUFFALO,TOWN OF BUFFALO WARD 1,old,92,1,392
BUFFALO,TOWN OF BUFFALO WARD 1,pmc,92,1,392
BUFFALO,TOWN OF CANTON WARD 1,evers,92,1,146
BUFFALO,TOWN OF CANTON WARD 1,old,92,1,146
BUFFALO,TOWN OF CANTON WARD 1,pmc,93,1,146
BUFFALO,TOWN OF CROSS WARD 1,evers,92,1,186
BUFFALO,TOWN OF CROSS WARD 1,old,92,1,186
BUFFALO,TOWN OF CROSS WARD 1,pmc,92,1,186
BUFFALO,TOWN OF DOVER WARD 1,evers,92,1,187
BUFFALO,TOWN OF DOVER WARD 1,old,92,1,187
BUFFALO,TOWN OF DOVER WARD 1,pmc,92,1,187
BUFFALO,TOWN OF GILMANTON WARD 1,evers,92,1,199
BUFFALO,TOWN OF GILMANTON WARD 1,old,92,1,199
BUFFALO,TOWN OF GILMANTON WARD 1,pmc,93,1,199
BUFFALO,TOWN OF GLENCOE WARD 1,evers,92,1,196
BUFFALO,TOWN OF GLENCOE WARD 1,old,92,1,196
BUFFALO,TOWN OF GLENCOE WARD 1,pmc,92,1,196
BUFFALO,TOWN OF LINCOLN WARD 1,evers,92,1,100
BUFFALO,TOWN OF LINCOLN WARD 1,old,92,1,100
BUFFALO,TOWN OF LINCOLN WARD 1,pmc,92,1,100
BUFFALO,TOWN OF MAXVILLE WARD 1,evers,93,1,165
BUFFALO,TOWN OF MAXVILLE WARD 1,old,93,1,165
BUFFALO,TOWN OF MAXVILLE WARD 1,pmc,93,1,165
BUFFALO,TOWN OF MILTON WARD 1,evers,92,1,298
BUFFALO,TOWN OF MILTON WARD 1,old,92,1,298
BUFFALO,TOWN OF MILTON WARD 1,pmc,92,1,298
BUFFALO,TOWN OF MODENA WARD 1,evers,92,1,140
BUFFALO,TOWN OF MODENA WARD 1,old,92,1,140
BUFFALO,TOWN OF MODENA WARD 1,pmc,93,1,140
BUFFALO,TOWN OF MONDOVI WARD 1,evers,92,1,213
BUFFALO,TOWN OF MONDOVI WARD 1,old,92,1,213
BUFFALO,TOWN OF MONDOVI WARD 1,pmc,93,1,213
BUFFALO,TOWN OF MONTANA WARD 1,evers,92,1,115
BUFFALO,TOWN OF MONTANA WARD 1,old,92,1,115
BUFFALO,TOWN OF MONTANA WARD 1,pmc,92,1,115
BUFFALO,TOWN OF NAPLES WARD 1,evers,92,1,345
BUFFALO,TOWN OF NAPLES WARD 1,old,92,1,345
BUFFALO,TOWN OF NAPLES WARD 1,pmc,93,1,345
BUFFALO,TOWN OF NELSON WARD 1,evers,92,1,291
BUFFALO,TOWN OF NELSON WARD 1,old,92,1,291
BUFFALO,TOWN OF NELSON WARD 1,pmc,93,1,291
BUFFALO,TOWN OF WAUMANDEE WARD 1,evers,92,1,284
BUFFALO,TOWN OF WAUMANDEE WARD 1,old,92,1,284
BUFFALO,TOWN OF WAUMANDEE WARD 1,pmc,92,1,284
BUFFALO,VILLAGE OF COCHRANE WARD 1,evers,92,1,171
BUFFALO,VILLAGE OF COCHRANE WARD 1,old,92,1,171
BUFFALO,VILLAGE OF COCHRANE WARD 1,pmc,92,1,171
BUFFALO,VILLAGE OF NELSON WARD 1,evers,92,1,132
BUFFALO,VILLAGE OF NELSON WARD 1,old,92,1,132
BUFFALO,VILLAGE OF NELSON WARD 1,pmc,93,1,132
BURNETT,TOWN OF ANDERSON WARD 1,evers,28,1,200
BURNETT,TOWN OF ANDERSON WARD 1,old,28,1,200
BURNETT,TOWN OF ANDERSON WARD 1,pmc,29,1,200
BURNETT,TOWN OF BLAINE WARD 1,evers,73,1,135
BURNETT,TOWN OF BLAINE WARD 1,old,73,1,135
BURNETT,TOWN OF BLAINE WARD 1,pmc,73,1,135
BURNETT,TOWN OF DANIELS WARD 1,evers,28,1,350
BURNETT,TOWN OF DANIELS WARD 1,old,28,1,350
BURNETT,TOWN OF DANIELS WARD 1,pmc,73,1,350
BURNETT,TOWN OF DEWEY WARD 1,evers,73,1,238
BURNETT,TOWN OF DEWEY WARD 1,old,73,1,238
BURNETT,TOWN OF DEWEY WARD 1,pmc,73,1,238
BURNETT,TOWN OF GRANTSBURG WARDS 1-3,evers,28,1,508
BURNETT,TOWN OF GRANTSBURG WARDS 1-3,old,28,1,508
BURNETT,TOWN OF GRANTSBURG WARDS 1-3,pmc,73,1,508
BURNETT,TOWN OF JACKSON WARDS 1-2,evers,73,1,590
BURNETT,TOWN OF JACKSON WARDS 1-2,old,73,1,590
BURNETT,TOWN OF JACKSON WARDS 1-2,pmc,73,1,590
BURNETT,TOWN OF LA FOLLETTE WARDS 1-2,evers,73,1,272
BURNETT,TOWN OF LA FOLLETTE WARDS 1-2,old,73,1,272
BURNETT,TOWN OF LA FOLLETTE WARDS 1-2,pmc,73,1,272
BURNETT,TOWN OF LINCOLN WARD 1,evers,28,1,166
BURNETT,TOWN OF LINCOLN WARD 1,old,28,1,166
BURNETT,TOWN OF LINCOLN WARD 1,pmc,73,1,166
BURNETT,TOWN OF MEENON WARDS 1-3,evers,28,1,533
BURNETT,TOWN OF MEENON WARDS 1-3,old,28,1,533
BURNETT,TOWN OF MEENON WARDS 1-3,pmc,73,1,533
BURNETT,TOWN OF OAKLAND WARDS 1-2,evers,73,1,600
BURNETT,TOWN OF OAKLAND WARDS 1-2,old,73,1,600
BURNETT,TOWN OF OAKLAND WARDS 1-2,pmc,73,1,600
BURNETT,TOWN OF ROOSEVELT WARD 1,evers,75,1,101
BURNETT,TOWN OF ROOSEVELT WARD 1,old,75,1,101
BURNETT,TOWN OF ROOSEVELT WARD 1,pmc,29,1,101
BURNETT,TOWN OF RUSK WARDS 1-2,evers,73,1,214
BURNETT,TOWN OF RUSK WARDS 1-2,old,73,1,214
BURNETT,TOWN OF RUSK WARDS 1-2,pmc,73,1,214
BURNETT,TOWN OF SAND LAKE WARDS 1-2,evers,73,1,272
BURNETT,TOWN OF SAND LAKE WARDS 1-2,old,73,1,272
BURNETT,TOWN OF SAND LAKE WARDS 1-2,pmc,73,1,272
BURNETT,TOWN OF SCOTT WARDS 1-2,evers,73,1,389
BURNETT,TOWN OF SCOTT WARDS 1-2,old,73,1,389
BURNETT,TOWN OF SCOTT WARDS 1-2,pmc,73,1,389
BURNETT,TOWN OF SIREN WARDS 1-3,evers,28,1,485
BURNETT,TOWN OF SIREN WARDS 1-3,old,28,1,485
BURNETT,TOWN OF SIREN WARDS 1-3,pmc,73,1,485
BURNETT,TOWN OF SWISS WARD 1,evers,73,1,379
BURNETT,TOWN OF SWISS WARD 1,old,73,1,379
BURNETT,TOWN OF SWISS WARD 1,pmc,73,1,379
BURNETT,TOWN OF TRADE LAKE WARDS 1-2,evers,28,1,486
BURNETT,TOWN OF TRADE LAKE WARDS 1-2,old,28,1,486
